0,1,2
instance-000016ad,instance-00001797,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-00001788,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-0000171f,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-00001aaf,"[11, 47]"
instance-000016ad,instance-00001adf,"[10, 46, 14, 15, 50, 51]"
instance-000016ad,instance-0000170d,"[50, 51, 14, 15]"
instance-000016ad,instance-000016a7,"[10, 11, 46, 47]"
instance-000016ad,instance-0000166e,"[50, 51, 14, 15]"
instance-000016ad,instance-000016fe,"[10, 11, 46, 47]"
instance-000016ad,instance-00001b06,"[50, 51, 14, 15]"
instance-000016ad,instance-00001abb,"[10, 11, 46, 47]"
instance-000016ad,instance-00001707,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-00001aee,"[50, 14]"
instance-000016ad,instance-00001a46,"[10, 51, 46, 15]"
instance-000016ad,instance-00001ac4,"[11, 47]"
instance-000016ad,instance-00001aca,"[10, 46, 14, 15, 50, 51]"
instance-000016ad,instance-000016f2,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-0000178b,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-0000168c,"[11, 47]"
instance-000016ad,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-000016ad,instance-00001704,"[50, 51, 14, 15]"
instance-000016ad,instance-000016c2,"[10, 11, 46, 47]"
instance-000016ad,instance-00001671,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-000016ad,instance-00001683,"[50, 14]"
instance-000016ad,instance-00001665,"[50, 51, 14, 15]"
instance-000016ad,instance-00001719,"[10, 11, 46, 47]"
instance-000016ad,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-00001794,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-000016ad,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-000016ad,instance-00001ac1,"[11, 47]"
instance-000016ad,instance-00001ab2,"[11, 47]"
instance-000016ad,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-000016ad,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001788,"[2, 38, 7, 8, 10, 43, 44, 11, 14, 15, 16, 46, 50, 51, 52, 47]"
instance-00001797,instance-00001713,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001797,instance-00001a73,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-0000169b,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-0000171f,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001a6a,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001aaf,"[11, 47]"
instance-00001797,instance-00001adf,"[10, 46, 14, 15, 50, 51]"
instance-00001797,instance-00001ae2,"[65, 34, 70, 24, 60, 29]"
instance-00001797,instance-00001662,"[16, 43, 52, 7]"
instance-00001797,instance-0000170d,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001797,instance-000016a7,"[10, 11, 46, 47]"
instance-00001797,instance-00001695,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001797,instance-0000168f,"[16, 43, 52, 7]"
instance-00001797,instance-0000166e,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001797,instance-000016fe,"[10, 11, 46, 47]"
instance-00001797,instance-00001a76,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001b06,"[50, 51, 14, 15]"
instance-00001797,instance-00001abb,"[10, 11, 46, 47]"
instance-00001797,instance-00001a70,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001707,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001ad3,"[65, 34, 70, 24, 60, 29]"
instance-00001797,instance-00001a43,"[16, 43, 52, 7]"
instance-00001797,instance-00001aee,"[2, 38, 8, 44, 14, 50]"
instance-00001797,instance-00001aeb,"[65, 34, 70, 24, 60, 29]"
instance-00001797,instance-00001a46,"[10, 51, 46, 15]"
instance-00001797,instance-00001b0f,"[33, 67, 69, 31]"
instance-00001797,instance-00001a85,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001ac4,"[11, 47]"
instance-00001797,instance-00001aca,"[10, 46, 14, 15, 50, 51]"
instance-00001797,instance-00001a88,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-000016f2,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001b12,"[65, 34, 29, 70]"
instance-00001797,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-00001797,instance-0000178b,"[8, 10, 11, 44, 14, 15, 46, 47, 50, 51]"
instance-00001797,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-0000168c,"[11, 47]"
instance-00001797,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-00001797,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001677,"[16, 43, 52, 7]"
instance-00001797,instance-00001704,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001797,instance-000016c2,"[10, 11, 46, 47]"
instance-00001797,instance-00001b00,"[65, 34, 29, 70]"
instance-00001797,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001671,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001afd,"[65, 34, 29, 70]"
instance-00001797,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-00001797,instance-00001b03,"[65, 34, 29, 70]"
instance-00001797,instance-00001683,"[50, 14]"
instance-00001797,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001665,"[50, 51, 14, 15]"
instance-00001797,instance-00001719,"[10, 11, 46, 47]"
instance-00001797,instance-0000166b,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001797,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-0000170a,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001797,instance-00001794,"[2, 7, 8, 10, 11, 14, 15, 16, 24, 26, 29, 30, 31, 33, 34, 35, 38, 43, 44, 46, 47, 50, 51, 52, 60, 62, 65, 66, 67, 69, 70, 71]"
instance-00001797,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001a55,"[65, 34, 29, 70]"
instance-00001797,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001797,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001797,instance-00001ac1,"[11, 47]"
instance-00001797,instance-00001ac7,"[65, 34, 70, 24, 60, 29]"
instance-00001797,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001797,instance-00001ab2,"[11, 47]"
instance-00001797,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001797,instance-0000178e,"[2, 38, 7, 8, 10, 43, 44, 11, 14, 15, 16, 46, 50, 51, 52, 47]"
instance-00001788,instance-00001a73,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-0000169b,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-0000171f,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001a6a,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001aaf,"[11, 47]"
instance-00001788,instance-00001adf,"[10, 46, 14, 15, 50, 51]"
instance-00001788,instance-00001662,"[16, 43, 52, 7]"
instance-00001788,instance-0000170d,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001788,instance-000016a7,"[10, 11, 46, 47]"
instance-00001788,instance-0000168f,"[16, 43, 52, 7]"
instance-00001788,instance-0000166e,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001788,instance-000016fe,"[10, 11, 46, 47]"
instance-00001788,instance-00001a76,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001b06,"[50, 51, 14, 15]"
instance-00001788,instance-00001abb,"[10, 11, 46, 47]"
instance-00001788,instance-00001a70,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001707,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001a43,"[16, 43, 52, 7]"
instance-00001788,instance-00001aee,"[2, 38, 8, 44, 14, 50]"
instance-00001788,instance-00001a46,"[10, 51, 46, 15]"
instance-00001788,instance-00001a85,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001ac4,"[11, 47]"
instance-00001788,instance-00001aca,"[10, 46, 14, 15, 50, 51]"
instance-00001788,instance-00001a88,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-000016f2,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-00001788,instance-0000178b,"[8, 10, 11, 44, 14, 15, 46, 47, 50, 51]"
instance-00001788,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-0000168c,"[11, 47]"
instance-00001788,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-00001788,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001677,"[16, 43, 52, 7]"
instance-00001788,instance-00001704,"[2, 38, 8, 44, 14, 15, 50, 51]"
instance-00001788,instance-000016c2,"[10, 11, 46, 47]"
instance-00001788,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001671,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-00001788,instance-00001683,"[50, 14]"
instance-00001788,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001665,"[50, 51, 14, 15]"
instance-00001788,instance-00001719,"[10, 11, 46, 47]"
instance-00001788,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001794,"[2, 38, 7, 8, 10, 43, 44, 11, 14, 15, 16, 46, 50, 51, 52, 47]"
instance-00001788,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001788,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-00001788,instance-00001ac1,"[11, 47]"
instance-00001788,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001788,instance-00001ab2,"[11, 47]"
instance-00001788,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-00001788,instance-0000178e,"[2, 38, 7, 8, 10, 43, 44, 11, 14, 15, 16, 46, 50, 51, 52, 47]"
instance-00001713,instance-00001ae2,"[65, 34, 70, 24, 60, 29]"
instance-00001713,instance-00001695,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001713,instance-00001ad3,"[65, 34, 70, 24, 60, 29]"
instance-00001713,instance-00001aeb,"[65, 34, 70, 24, 60, 29]"
instance-00001713,instance-00001b0f,"[33, 69]"
instance-00001713,instance-00001b12,"[65, 34, 29, 70]"
instance-00001713,instance-00001b00,"[65, 34, 29, 70]"
instance-00001713,instance-00001afd,"[65, 34, 29, 70]"
instance-00001713,instance-00001b03,"[65, 34, 29, 70]"
instance-00001713,instance-0000166b,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001713,instance-0000170a,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001713,instance-00001794,"[65, 34, 33, 69, 70, 24, 60, 29]"
instance-00001713,instance-00001a55,"[65, 34, 29, 70]"
instance-00001713,instance-00001ac7,"[65, 34, 70, 24, 60, 29]"
instance-00001af4,instance-00001a5b,"[9, 45]"
instance-00001af4,instance-00001aaf,"[41, 42, 5, 6]"
instance-00001af4,instance-000016a7,"[41, 42, 5, 6]"
instance-00001af4,instance-0000167a,"[9, 45]"
instance-00001af4,instance-000016fe,"[41, 42, 5, 6]"
instance-00001af4,instance-0000167d,"[9, 45]"
instance-00001af4,instance-00001abb,"[42, 6]"
instance-00001af4,instance-00001a40,"[41, 45, 5, 9]"
instance-00001af4,instance-00001ad0,"[5, 6, 41, 42, 9, 45]"
instance-00001af4,instance-00001ac4,"[41, 42, 5, 6]"
instance-00001af4,instance-000016b9,"[9, 45]"
instance-00001af4,instance-0000178b,"[5, 6, 41, 42, 9, 45]"
instance-00001af4,instance-0000168c,"[42, 6]"
instance-00001af4,instance-000016c2,"[41, 42, 5, 6]"
instance-00001af4,instance-000016bf,"[5, 6, 41, 42, 9, 45]"
instance-00001af4,instance-00001686,"[42, 6]"
instance-00001af4,instance-00001ab8,"[41, 45, 5, 9]"
instance-00001af4,instance-000016b0,"[42, 6]"
instance-00001af4,instance-00001719,"[41, 42, 5, 6]"
instance-00001af4,instance-000016c8,"[9, 45]"
instance-00001af4,instance-0000165c,"[41, 42, 5, 6]"
instance-00001af4,instance-00001aac,"[5, 6, 41, 42, 9, 45]"
instance-00001af4,instance-00001674,"[5, 6, 41, 42, 9, 45]"
instance-00001af4,instance-00001ac1,"[41, 42, 5, 6]"
instance-00001af4,instance-00001a58,"[9, 45]"
instance-00001af4,instance-00001ab2,"[41, 42, 5, 6]"
instance-00001af4,instance-000016a4,"[5, 6, 41, 42, 9, 45]"
instance-00001a73,instance-0000169b,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a6a,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001662,"[16, 43, 52, 7]"
instance-00001a73,instance-0000170d,"[8, 2, 44, 38]"
instance-00001a73,instance-0000168f,"[16, 43, 52, 7]"
instance-00001a73,instance-0000166e,"[8, 2, 44, 38]"
instance-00001a73,instance-00001a76,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a70,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a43,"[16, 43, 52, 7]"
instance-00001a73,instance-00001aee,"[8, 2, 44, 38]"
instance-00001a73,instance-00001a85,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a88,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-00001a73,instance-0000178b,"[8, 44]"
instance-00001a73,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001677,"[16, 43, 52, 7]"
instance-00001a73,instance-00001704,"[8, 2, 44, 38]"
instance-00001a73,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a73,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a6a,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001662,"[16, 43, 52, 7]"
instance-0000169b,instance-0000170d,"[8, 2, 44, 38]"
instance-0000169b,instance-0000168f,"[16, 43, 52, 7]"
instance-0000169b,instance-0000166e,"[8, 2, 44, 38]"
instance-0000169b,instance-00001a76,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a70,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a43,"[16, 43, 52, 7]"
instance-0000169b,instance-00001aee,"[8, 2, 44, 38]"
instance-0000169b,instance-00001a85,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a88,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-0000169b,instance-0000178b,"[8, 44]"
instance-0000169b,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001677,"[16, 43, 52, 7]"
instance-0000169b,instance-00001704,"[8, 2, 44, 38]"
instance-0000169b,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000169b,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-0000171f,instance-00001aaf,"[11, 47]"
instance-0000171f,instance-00001adf,"[10, 46, 14, 15, 50, 51]"
instance-0000171f,instance-0000170d,"[50, 51, 14, 15]"
instance-0000171f,instance-000016a7,"[10, 11, 46, 47]"
instance-0000171f,instance-0000166e,"[50, 51, 14, 15]"
instance-0000171f,instance-000016fe,"[10, 11, 46, 47]"
instance-0000171f,instance-00001b06,"[50, 51, 14, 15]"
instance-0000171f,instance-00001abb,"[10, 11, 46, 47]"
instance-0000171f,instance-00001707,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-00001aee,"[50, 14]"
instance-0000171f,instance-00001a46,"[10, 51, 46, 15]"
instance-0000171f,instance-00001ac4,"[11, 47]"
instance-0000171f,instance-00001aca,"[10, 46, 14, 15, 50, 51]"
instance-0000171f,instance-000016f2,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-0000178b,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-0000168c,"[11, 47]"
instance-0000171f,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-0000171f,instance-00001704,"[50, 51, 14, 15]"
instance-0000171f,instance-000016c2,"[10, 11, 46, 47]"
instance-0000171f,instance-00001671,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-00001689,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-000016b0,"[10, 11, 46, 47, 15, 51]"
instance-0000171f,instance-00001683,"[50, 14]"
instance-0000171f,instance-00001665,"[50, 51, 14, 15]"
instance-0000171f,instance-00001719,"[10, 11, 46, 47]"
instance-0000171f,instance-000016b3,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-00001794,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-000016bc,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-000016c5,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-0000171f,instance-00001a52,"[10, 46, 14, 15, 50, 51]"
instance-0000171f,instance-00001ac1,"[11, 47]"
instance-0000171f,instance-00001ab2,"[11, 47]"
instance-0000171f,instance-00001ab5,"[10, 46, 14, 15, 50, 51]"
instance-0000171f,instance-0000178e,"[10, 11, 46, 14, 15, 47, 50, 51]"
instance-00001a5b,instance-0000167a,"[9, 45]"
instance-00001a5b,instance-0000167d,"[9, 45]"
instance-00001a5b,instance-00001a40,"[9, 45]"
instance-00001a5b,instance-00001ad0,"[9, 45]"
instance-00001a5b,instance-000016b9,"[9, 45]"
instance-00001a5b,instance-0000178b,"[9, 45]"
instance-00001a5b,instance-000016bf,"[9, 45]"
instance-00001a5b,instance-00001ab8,"[9, 45]"
instance-00001a5b,instance-000016c8,"[9, 45]"
instance-00001a5b,instance-00001aac,"[9, 45]"
instance-00001a5b,instance-00001674,"[9, 45]"
instance-00001a5b,instance-00001a58,"[9, 45]"
instance-00001a5b,instance-000016a4,"[9, 45]"
instance-00001a6a,instance-00001662,"[16, 43, 52, 7]"
instance-00001a6a,instance-0000170d,"[8, 2, 44, 38]"
instance-00001a6a,instance-0000168f,"[16, 43, 52, 7]"
instance-00001a6a,instance-0000166e,"[8, 2, 44, 38]"
instance-00001a6a,instance-00001a76,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a70,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a43,"[16, 43, 52, 7]"
instance-00001a6a,instance-00001aee,"[8, 2, 44, 38]"
instance-00001a6a,instance-00001a85,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a88,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001af1,"[2, 38, 7, 43, 16, 52]"
instance-00001a6a,instance-0000178b,"[8, 44]"
instance-00001a6a,instance-00001a97,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00000d8e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001677,"[16, 43, 52, 7]"
instance-00001a6a,instance-00001704,"[8, 2, 44, 38]"
instance-00001a6a,instance-00001716,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a6d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-000016f5,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-000016a1,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a91,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001794,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001701,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a9d,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a7f,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-00001a67,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001a6a,instance-0000178e,"[2, 38, 7, 8, 43, 44, 16, 52]"
instance-00001aaf,instance-000016a7,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-000016fe,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-00001abb,"[42, 11, 6, 47]"
instance-00001aaf,instance-00001a40,"[41, 5]"
instance-00001aaf,instance-00001707,"[11, 47]"
instance-00001aaf,instance-00001ad0,"[41, 42, 5, 6]"
instance-00001aaf,instance-00001ac4,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-000016f2,"[11, 47]"
instance-00001aaf,instance-0000178b,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-0000168c,"[42, 11, 6, 47]"
instance-00001aaf,instance-000016c2,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-00001671,"[11, 47]"
instance-00001aaf,instance-000016bf,"[41, 42, 5, 6]"
instance-00001aaf,instance-00001689,"[11, 47]"
instance-00001aaf,instance-00001686,"[42, 6]"
instance-00001aaf,instance-00001ab8,"[41, 5]"
instance-00001aaf,instance-000016b0,"[42, 11, 6, 47]"
instance-00001aaf,instance-00001719,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-000016b3,"[11, 47]"
instance-00001aaf,instance-0000165c,"[41, 42, 5, 6]"
instance-00001aaf,instance-00001794,"[11, 47]"
instance-00001aaf,instance-000016bc,"[11, 47]"
instance-00001aaf,instance-00001aac,"[41, 42, 5, 6]"
instance-00001aaf,instance-00001674,"[41, 42, 5, 6]"
instance-00001aaf,instance-000016c5,"[11, 47]"
instance-00001aaf,instance-00001ac1,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-00001ab2,"[5, 6, 41, 42, 11, 47]"
instance-00001aaf,instance-000016a4,"[41, 42, 5, 6]"
instance-00001aaf,instance-0000178e,"[11, 47]"
instance-00001adf,instance-0000170d,"[50, 51, 14, 15]"
instance-00001adf,instance-000016a7,"[10, 46]"
instance-00001adf,instance-0000166e,"[50, 51, 14, 15]"
instance-00001adf,instance-000016fe,"[10, 46]"
instance-00001adf,instance-00001b06,"[50, 51, 14, 15]"
instance-00001adf,instance-00001abb,"[10, 46]"
instance-00001adf,instance-00001707,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-00001aee,"[50, 14]"
instance-00001adf,instance-00001a46,"[10, 51, 46, 15]"
instance-00001adf,instance-00001aca,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-000016f2,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-0000178b,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-00001abe,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-00001704,"[50, 51, 14, 15]"
instance-00001adf,instance-000016c2,"[10, 46]"
instance-00001adf,instance-00001671,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-00001689,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-000016b0,"[10, 51, 46, 15]"
instance-00001adf,instance-00001683,"[50, 14]"
instance-00001adf,instance-00001665,"[50, 51, 14, 15]"
instance-00001adf,instance-00001719,"[10, 46]"
instance-00001adf,instance-000016b3,"[10, 46, 14, 15, 50, 51]"
instance-00001adf,instance-00001794,"[10, 46, 14, 15, 50, 51]"
